objid,ra,dec,u,g,r,i,z,run,rerun,camcol,field,specobjid,class,redshift,plate,mjd,fiberid
1237651191346692308,111.054669706012,30.7164310369207,15.63116,14.37506,14.29298,14.32011,14.37338,1331,301,4,15,3014049788787189760,STAR,-7.347289E-05,2677,54180,57
1237651191346692423,110.999408193774,30.8115913106442,15.94523,14.74528,14.34738,14.23416,14.20735,1331,301,4,15,3034314341684897792,STAR,4.925194E-05,2695,54409,51
1237651191346954255,111.344173099212,31.2182795137673,17.23824,16.22715,15.85773,15.7179,15.66426,1331,301,4,19,3014065456827885568,STAR,0.000360258,2677,54180,114
1237651191346954305,111.320558938024,31.2506765698704,18.02753,16.54856,15.97766,15.77069,15.68611,1331,301,4,19,3014064632194164736,STAR,-6.116865E-05,2677,54180,111
1237651191347019850,111.380021981803,31.3923361245678,18.42817,16.9305,16.38078,16.20673,16.1316,1331,301,4,20,3014182829694150656,STAR,1.681026E-05,2677,54180,541
1237651191347020256,111.463040127045,31.3790528220256,19.32225,17.73372,17.12755,16.93112,16.7982,1331,301,4,20,3014066006583699456,STAR,3.019465E-05,2677,54180,116
1237651191347151200,111.563792824332,31.7762694211347,18.17554,16.61689,15.90333,15.61417,15.47243,1331,301,4,22,3034451230882555904,STAR,0.0002956842,2695,54409,549
1237651191347281992,111.786353561984,31.8870271175492,18.55233,17.06,16.51055,16.31566,16.24319,1331,301,4,24,3014196023833683968,STAR,-2.106606E-05,2677,54180,589
1237651191347282126,111.800813909642,31.920452859211,18.47462,16.60512,15.87591,15.63235,15.5205,1331,301,4,24,3014195474077870080,STAR,-6.189589E-05,2677,54180,587
1237651191347413336,111.938325140671,32.303797745686,19.03764,17.66008,17.12,16.92681,16.8231,1331,301,4,26,3014200147002288128,STAR,0.0001061201,2677,54180,604
1237651191347675477,112.228100285728,32.8203047374857,18.1553,19.057,16.64831,15.96217,15.49955,1331,301,4,30,5003645513968361472,STAR,3.39302E-05,4444,55538,532
1237651191348462049,113.466316705265,34.2604097455894,19.12793,17.47068,16.53874,16.07621,15.71401,1331,301,4,42,4999111128032190464,GALAXY,0.1392717,4440,55539,420
1237651191348527314,113.420177578912,34.4969282504095,17.99039,17.03901,16.74491,16.62974,16.60765,1331,301,4,43,4999112777299632128,STAR,0.0002078835,4440,55539,426
1237651191348986113,114.151663378289,35.285079150915,17.18169,16.25124,15.90204,15.7586,15.71914,1331,301,4,50,4999187544090320896,STAR,-7.950005E-05,4440,55539,698
1237651191349117132,114.39674928,35.6058430879027,15.09892,13.8555,13.11329,12.72261,12.40255,1331,301,4,52,4123090625774985216,QSO,0.81853,3662,55182,164
1237651191349313737,114.55197134743,36.007991303092,18.07026,17.09504,16.72986,16.57499,16.53392,1331,301,4,55,4123075232612196352,STAR,0.0003140405,3662,55182,108
1237651191349641537,115.023524816116,36.6062011050365,19.29793,17.56474,16.49903,15.98523,15.57379,1331,301,4,60,4128760263926063104,GALAXY,0.1280238,3667,55566,310
1237651191349838218,115.418553355079,36.9290745595148,19.44161,19.0885,19.25759,19.05808,18.71339,1331,301,4,63,4123311077856354304,QSO,0.4783463,3662,55182,966
1237651191350034550,115.617233931691,37.3808110123051,18.92658,17.74971,17.40152,17.14798,17.04991,1331,301,4,66,4128887807274885120,STAR,5.849152E-05,3667,55566,774
1237651191350034729,115.653690133086,37.3435481838289,18.15921,16.6661,15.90092,15.4848,15.17489,1331,301,4,66,487596329824970752,GALAXY,0.08488675,433,51873,297
1237651191350100234,115.831254459823,37.415384635498,18.81114,17.43263,16.69946,16.31331,16.00535,1331,301,4,67,487582585929623552,GALAXY,0.1108627,433,51873,247
1237651191350100243,115.72298998368,37.4897150628125,19.24286,17.40542,16.48936,16.06553,15.71323,1331,301,4,67,487596054947063808,GALAXY,0.1321976,433,51873,296
1237651191350165891,116.018553009,37.5849595040457,18.99677,17.9141,17.2858,16.75122,16.55268,1331,301,4,68,487573240080787456,GALAXY,0.07888638,433,51873,213
1237651191350296775,116.07279594589,37.8881172480047,18.43269,18.17578,17.8469,17.88007,17.96259,1331,301,4,70,487564443987765248,QSO,1.065505,433,51873,181
1237651191350296845,116.035032928549,37.9780958122547,18.56707,18.30846,18.1278,18.08872,17.91017,1331,301,4,70,487567467644741632,QSO,0.8799175,433,51873,192
1237651191350297047,116.229691335488,37.8700636300486,19.31961,18.38178,18.22518,18.0273,17.75946,1331,301,4,70,4128905399460929536,QSO,2.659255,3667,55566,838
1237651191350297093,115.991410143761,37.8385808679254,19.34159,18.01165,17.50835,17.17056,16.96113,1331,301,4,70,487566917888927744,GALAXY,0.07519707,433,51873,190
1237651191350362356,116.244822452534,38.0504442255601,17.17949,17.55261,18.05006,18.38453,18.69758,1331,301,4,71,4132144009517703168,STAR,2.122893E-05,3670,55480,332
1237651191350362553,116.152036999559,38.0444208462949,17.09735,15.71728,15.04604,14.67762,14.39179,1331,301,4,71,487565818377299968,GALAXY,0.02675951,433,51873,186
1237651191350427804,116.299929189673,38.1531456145552,18.41472,18.24617,17.79699,17.39569,17.15834,1331,301,4,72,487563619354044416,QSO,0.2364799,433,51873,178
1237651191350427921,116.233739905119,38.0605028780809,18.5418,17.38335,16.796,16.4097,16.21942,1331,301,4,72,487562794720323584,GALAXY,0.115355,433,51873,175
1237651211214127203,257.507344816734,56.8847945500599,19.59563,17.88285,17.12249,16.7742,16.49591,1336,301,1,64,399775036153554944,GALAXY,0.101935,355,51788,293
1237651211214127479,257.335662650499,56.8114323428301,19.10646,17.6968,16.90805,16.51934,16.22024,1336,301,1,64,399777510054717440,GALAXY,0.1203893,355,51788,302
1237651211214192736,257.582267507497,56.7572529951764,17.39266,15.59141,14.76799,14.37468,14.07517,1336,301,1,65,399776135665182720,GALAXY,0.03284022,355,51788,297
1237651211214192774,257.466421913976,56.7188441788955,19.46563,18.29409,17.68057,17.30066,17.11091,1336,301,1,65,399775311031461888,GALAXY,0.0973698,355,51788,294
1237651211214192859,257.551536311509,56.8028907276495,18.60602,16.79383,16.03741,15.65002,15.36039,1336,301,1,65,399774761275648000,GALAXY,0.02699596,355,51788,292
1237651211214192954,257.754480433814,56.7582605813781,17.14627,15.87111,15.40195,15.16274,14.93838,1336,301,1,65,399765965182625792,GALAXY,0.0299284,355,51788,260
1237651211214192972,257.649165958775,56.7279366443607,18.87601,17.75859,17.2985,17.05344,16.84213,1336,301,1,65,399775585909368832,GALAXY,0.02976905,355,51788,295
1237651211214193210,257.738478252885,56.7368633778794,18.91189,17.89039,17.48813,17.32629,17.22105,1336,301,1,65,399761567136114688,GALAXY,0.03005759,355,51788,244
1237651211214258401,257.600095923067,56.5982228755857,19.46814,18.06254,17.2452,16.81158,16.49622,1336,301,1,66,399774486397741056,GALAXY,0.1261768,355,51788,291
1237651211214258433,257.812096052865,56.5741615516586,19.4104,17.64471,16.74869,16.29773,15.93593,1336,301,1,66,399762391769835520,GALAXY,0.06202587,355,51788,247
1237651211214258443,257.78720370606,56.5600479930884,19.37202,18.94711,18.46533,18.34296,18.36726,1336,301,1,66,399762941525649408,QSO,1.1967,355,51788,249
1237651211214389273,257.952897516869,56.4119539668563,18.04568,16.9808,16.88251,16.85523,16.87774,1336,301,1,68,399764315915184128,STAR,-0.0007825898,355,51788,254
1237651211214389295,257.844937118386,56.3722526005624,19.34649,17.75063,16.96149,16.56932,16.2207,1336,301,1,68,399771737618671616,GALAXY,0.1116445,355,51788,281
1237651211214389479,257.993421238344,56.3219979991617,19.29979,17.96327,17.20147,16.78982,16.4798,1336,301,1,68,399751121775650816,GALAXY,0.1256414,355,51788,206
1237651211214454994,257.835143297833,56.1849517894141,19.06995,17.1523,16.21036,15.79449,15.449,1336,301,1,69,399773386886113280,GALAXY,0.08346035,355,51788,287
1237651211214520331,257.863827627774,56.0842497960571,17.81128,16.81789,16.42691,16.27464,16.22721,1336,301,1,70,413302331216521216,STAR,-0.0002571398,367,51997,353
1237651211214520386,258.147329642021,56.0983455437327,19.206,19.03388,19.31394,19.5886,19.8844,1336,301,1,70,413301506582800384,STAR,-2.720239E-05,367,51997,350
1237651211214585869,258.183820816945,55.9971373159804,18.85873,18.75223,18.59976,18.54733,18.6467,1336,301,1,71,413300132193265664,QSO,1.3578,367,51997,345
1237651211214585900,257.93932537012,55.912326314358,17.99906,18.26785,18.55795,18.23415,17.76174,1336,301,1,71,413303155850242048,STAR,-0.0001313557,367,51997,356
1237651211214586035,258.136573673096,55.9696753253233,18.78305,17.64995,17.05075,16.6127,16.39811,1336,301,1,71,413303705606055936,GALAXY,0.08552528,367,51997,358
1237651211214651581,258.003722475918,55.7985825702423,18.50525,16.51596,15.55558,15.13259,14.78907,1336,301,1,72,413301781460707328,GALAXY,0.1041095,367,51997,351
1237651211214651629,258.094444872465,55.7647370913319,19.09571,17.12875,16.10618,15.65305,15.28812,1336,301,1,72,413303980483962880,GALAXY,0.1046712,367,51997,359
1237651211214651670,258.292899315073,55.772855588606,19.57371,18.07315,17.20242,16.76548,16.39248,1336,301,1,72,413304255361869824,GALAXY,0.1319599,367,51997,360
1237651211214782534,258.393372108578,55.5139502007056,18.9885,18.90578,18.66047,18.60366,18.6685,1336,301,1,74,413292985367685120,QSO,1.27828,367,51997,319
1237651211214913701,258.493566222863,55.2589393301535,19.59441,17.50655,16.43182,15.96153,15.55871,1336,301,1,76,413291610978150400,GALAXY,0.1090417,367,51997,314
1237651211215044826,258.867601731118,55.010784891927,19.46812,19.18648,19.18255,19.33016,19.15186,1336,301,1,78,413289137076987904,QSO,0.7384238,367,51997,305
1237651211215110161,258.63890982996,54.815963648806,18.36549,17.2248,16.98362,16.89208,16.85949,1336,301,1,79,413287762687453184,STAR,-0.0006454016,367,51997,300
1237651211215110175,258.82640761324,54.83049445226,16.85394,15.71034,15.61122,15.60444,15.64394,1336,301,1,79,413285288786290688,STAR,-0.0001793302,367,51997,291
1237651211215110512,258.864558272331,54.7320485008395,19.38816,17.50206,16.51175,16.07744,15.7095,1336,301,1,79,413287487809546240,GALAXY,0.1106573,367,51997,299
1237651211215241496,258.867276246831,54.41916317802,18.6457,18.55166,18.15749,17.87105,17.63754,1336,301,1,81,413286388297918464,QSO,0.2506211,367,51997,295
1237651211215306975,259.128829923298,54.4232860537773,19.53591,17.75341,16.734,16.29185,15.95037,1336,301,1,82,413273194158385152,GALAXY,0.1415737,367,51997,247
1237651211215307039,258.92141496733,54.3206778394201,19.11242,17.61934,16.87255,16.44748,16.16137,1336,301,1,82,413285563664197632,GALAXY,0.05206455,367,51997,292
1237651211215438014,259.241101608658,54.1496310810229,18.86553,17.93624,17.6662,17.41607,17.3384,1336,301,1,84,404289356572944384,GALAXY,0.07840473,359,51821,332
1237651211215503550,259.463489795453,53.9011650373149,16.48969,15.47506,15.36101,15.37654,15.41439,1336,301,1,85,404293479741548544,STAR,-0.0008904323,359,51821,347
1237651211215503671,259.297704649387,53.8967242039685,19.48638,18.17726,17.5133,17.09937,16.86478,1336,301,1,85,404292929985734656,GALAXY,0.08262687,359,51821,345
1237651211215503712,259.374866549432,53.8684108101477,18.26019,17.2508,16.84852,16.608,16.46198,1336,301,1,85,404295953642711040,GALAXY,0.04239986,359,51821,356
1237651211215568995,259.357292363308,53.7448599817629,19.15507,18.20393,18.13925,18.1462,18.13198,1336,301,1,86,404294579253176320,STAR,-0.0006252058,359,51821,351
1237651211215569252,259.470982504998,53.7509782257739,18.93353,17.58634,16.85946,16.4312,16.11261,1336,301,1,86,404295678764804096,GALAXY,0.06221959,359,51821,355
1237651211215634604,259.575319903713,53.6454125715357,19.05998,18.1221,17.60273,17.47954,17.03729,1336,301,1,87,404285783160154112,GALAXY,0.1471356,359,51821,319
1237651211215962246,259.924746724569,52.8949674088976,16.86014,15.85499,15.46111,15.21779,15.02665,1336,301,1,92,404278361456666624,GALAXY,0.03071878,359,51821,292
1237651211216093388,260.142498096304,52.6127026560487,16.29288,15.21333,14.97355,14.91411,14.93927,1336,301,1,94,404276712189224960,STAR,-0.0001746847,359,51821,286
1237651211748442417,254.18259228288,62.4729211425602,17.84425,16.03907,15.15732,14.74103,14.43092,1336,301,2,25,392962735492589568,GALAXY,0.08075771,349,51699,86
1237651211748442451,254.210427782332,62.4545118552719,18.94161,17.09968,16.17923,15.73711,15.38046,1336,301,2,25,395290401541482496,GALAXY,0.08059647,351,51695,362
1237651211748638815,254.407961766953,62.0172373732833,18.65464,18.65428,18.98084,19.2289,19.47758,1336,301,2,28,395298098122876928,STAR,-0.0001202009,351,51695,390
1237651211748704346,254.363623228974,61.9140038784816,18.86537,18.50788,18.83573,19.0392,19.18498,1336,301,2,29,395295899099621376,STAR,-0.0004000296,351,51695,382
1237651211748704371,254.553719498196,61.8834965845809,18.42983,17.00826,16.3558,16.11291,15.98495,1336,301,2,29,395307443971713024,STAR,-0.0003955671,351,51695,424
1237651211748704536,254.593018404566,61.9152708478401,19.5126,19.34414,19.08205,18.82613,18.41728,1336,301,2,29,395307169093806080,QSO,0.3753091,351,51695,423
1237651211748769898,254.622292321323,61.7476487996043,18.36296,17.64556,17.38591,17.04446,17.03369,1336,301,2,30,395311842018224128,GALAXY,0.1098629,351,51695,440
1237651211748769945,254.534739779718,61.8339099837064,19.57846,18.96853,18.14838,17.69989,17.37508,1336,301,2,30,395311567140317184,GALAXY,0.3742378,351,51695,439
1237650369942061105,173.164387750723,-3.06826745225021,18.89058,17.63448,17.80538,17.93914,18.02947,1140,301,2,135,368232529943095296,STAR,-0.0001177124,327,52294,230
1237650369942061147,173.056478916548,-3.04895517356113,19.32516,18.91644,18.99892,19.16438,19.30734,1140,301,2,135,367050006546376704,STAR,-0.0001928307,326,52375,24
1237650369942126676,173.301482382615,-2.93070676054442,18.82293,17.04018,16.35302,16.11956,16.02276,1140,301,2,136,368234728966350848,STAR,-6.640602E-05,327,52294,238
1237650369942126843,173.283903305395,-2.91037508297358,19.14099,17.16017,16.26933,15.85677,15.51611,1140,301,2,136,368233629454723072,GALAXY,0.05021833,327,52294,234
1237650369942126864,173.309391250352,-2.9402459680509,19.16317,19.06031,19.20831,19.31339,19.50346,1140,301,2,136,4266057925171060736,STAR,0.0001082873,3789,55269,84
1237650369942257740,173.588946427474,-3.00377466490385,19.46844,18.28148,17.81404,17.49862,17.29971,1140,301,2,138,368220435315189760,GALAXY,0.07270261,327,52294,186
1237650369942257882,173.625099564287,-3.04099145599764,18.75781,17.54411,17.10596,16.79999,16.63002,1140,301,2,138,368215487512864768,GALAXY,0.07253376,327,52294,168
1237650369943437411,176.320415522196,-2.90376432617811,18.09719,16.96806,16.57521,16.42757,16.38976,1140,301,2,156,369313074793965568,STAR,-5.750304E-05,328,52282,65
1237650369943437511,176.307779030466,-2.99417054918629,19.39037,17.37438,16.33952,15.88694,15.50529,1140,301,2,156,369312525038151680,GALAXY,0.1067856,328,52282,63
1237650369943502872,176.391711722202,-2.95030464290199,19.3836,17.21581,16.28928,15.88005,15.49736,1140,301,2,157,369314174305593344,GALAXY,0.1076267,328,52282,69
1237650369943503000,176.406361218889,-3.03094133453867,19.53813,18.50193,18.16261,17.90061,17.86835,1140,301,2,157,369300980166060032,GALAXY,0.09547887,328,52282,21
1237650369943503018,176.419505113335,-3.04049796868269,18.36831,17.00235,16.27052,15.85709,15.56701,1140,301,2,157,369301529921873920,GALAXY,0.09608167,328,52282,23
1237650369943503026,176.422504454789,-2.95591175669443,18.10749,16.43239,15.64535,15.2451,14.92104,1140,301,2,157,369302079677687808,GALAXY,0.05732402,328,52282,25
1237650369943503052,176.434422140488,-2.9112555497741,18.89005,17.02276,16.05274,15.63472,15.27854,1140,301,2,157,369302904311408640,GALAXY,0.1091233,328,52282,28
1237650369943503079,176.466213646796,-2.94389730287511,18.56871,16.9068,16.08094,15.67762,15.34571,1140,301,2,157,369302629433501696,GALAXY,0.05774545,328,52282,27
1237650369943568561,176.538158171748,-2.8991168032647,19.31188,17.8168,17.10814,16.75123,16.47878,1140,301,2,158,369304003823036416,GALAXY,0.1305486,328,52282,32
1237650369943568582,176.562787785982,-3.07114807109935,19.38139,18.06553,17.36609,16.98754,16.71664,1140,301,2,158,370482126740547584,GALAXY,0.09597174,329,52056,222
1237650369943633982,176.647114800064,-3.02838175803808,19.32174,17.49272,16.5373,16.116,15.76864,1140,301,2,159,370484325763803136,GALAXY,0.1091159,329,52056,230
1237650369943634000,176.68441886376,-2.96789444713069,19.35624,17.92754,17.21742,16.903,16.64804,1140,301,2,159,370486249909151744,GALAXY,0.1219937,329,52056,237
1237650369943634054,176.735075003415,-3.05525483257535,19.27561,18.00314,17.37277,16.99861,16.73159,1140,301,2,159,370475529670780928,GALAXY,0.1096068,329,52056,198
1237650369943634069,176.744297184486,-3.04229811872855,19.50373,17.96504,17.22002,16.86566,16.54413,1140,301,2,159,370475804548687872,GALAXY,0.1079067,329,52056,199
1237650369943634113,176.792628720651,-3.02927780201785,19.21744,17.45877,16.50613,16.06857,15.71716,1140,301,2,159,370474979914967040,GALAXY,0.1082221,329,52056,196
1237650369943699737,176.870382618114,-3.04146293001352,17.40372,16.15204,15.64697,15.38118,15.1812,1140,301,2,160,370474705037060096,GALAXY,0.0179398,329,52056,195
1237650369943765099,176.995110846937,-3.00966890034024,17.10782,16.0507,15.72389,15.61971,15.58667,1140,301,2,161,370466183821944832,STAR,6.561339E-05,329,52056,164
1237650369943765207,177.014561369367,-3.06223462258474,19.08526,17.36718,16.47407,15.9856,15.61366,1140,301,2,161,370471956257990656,GALAXY,0.07732639,329,52056,185
1237650369943765243,177.053828154769,-2.92589309182429,18.607,17.38999,16.87365,16.55018,16.34721,1140,301,2,161,371634695072409600,GALAXY,0.08637573,330,52370,319
1237650369943830648,177.128620834504,-2.94546614091906,19.5526,18.39964,17.75275,17.42892,17.14693,1140,301,2,162,371631946293340160,GALAXY,0.1299672,330,52370,309
1237650369943830685,177.18653396982,-2.93058011579839,19.03132,17.76241,17.11025,16.70504,16.41301,1140,301,2,162,371629747270084608,GALAXY,0.1023618,330,52370,301
1237650369943830709,177.214333304653,-2.95741130343216,19.35183,17.69945,16.81091,16.33558,15.92665,1140,301,2,162,370463709920782336,GALAXY,0.06298053,329,52056,155
1237650369943830722,177.218648446417,-3.1035581446857,17.41298,16.18011,15.58373,15.28274,15.00732,1140,301,2,162,370461236019619840,GALAXY,0.02851916,329,52056,146
1237650369943830728,177.226968491875,-3.00208354998499,18.42702,17.1355,16.50605,16.16603,15.89064,1140,301,2,162,371631671415433216,GALAXY,0.06551503,330,52370,308
1237650369943830768,177.222051209009,-2.96534710773086,19.26114,18.21317,17.44852,17.1099,16.78102,1140,301,2,162,371633595560781824,GALAXY,0.1751858,330,52370,315
1237650369943896233,177.333535078813,-3.06724689931504,19.20205,18.02677,17.38814,16.9784,16.72797,1140,301,2,163,370459861630085120,GALAXY,0.1619505,329,52056,141
1237650369944027143,177.547585311128,-2.96439065723351,17.81619,16.69901,16.7214,16.80351,16.88617,1140,301,2,165,370451065537062912,STAR,0.0002246225,329,52056,109
1237650369944027210,177.621438471564,-2.95100332889207,18.70812,17.51467,17.48908,17.5238,17.54625,1140,301,2,165,370449691147528192,STAR,0.0002698027,329,52056,104
1237650369944027382,177.608824816814,-2.93099235056101,17.96086,16.51159,15.74159,15.35469,15.03175,1140,301,2,165,371619027031713792,GALAXY,0.09131297,330,52370,262
1237650369944027397,177.617581531608,-2.97209379567798,19.17506,17.5084,16.70114,16.33334,16.01187,1140,301,2,165,371620401421248512,GALAXY,0.06342398,330,52370,267
1237650369944027430,177.658761825681,-3.00131272681654,17.9853,16.68565,16.04272,15.68327,15.42677,1140,301,2,165,371623974834038784,GALAXY,0.07766039,330,52370,280
1237650369944092791,177.723541980549,-3.01218717514544,19.21517,17.69487,16.72148,16.25293,15.89249,1140,301,2,166,370438146275436544,GALAXY,0.1486037,329,52056,62
1237650369944092801,177.727175989103,-2.97100191760786,19.56038,17.60861,16.7215,16.29159,15.98197,1140,301,2,166,371609406304970752,GALAXY,0.08029216,330,52370,227
1237650369944092838,177.752826037392,-3.076416228792,19.54781,17.42476,16.48686,16.06441,15.76133,1140,301,2,166,370438970909157376,GALAXY,0.09050912,329,52056,65
1237650369944092907,177.785134222288,-3.06066910123684,19.59187,17.94148,16.94431,16.48697,16.13772,1140,301,2,166,371609956060784640,GALAXY,0.0777989,330,52370,229
1237650369944092913,177.794534259533,-3.02811111018986,18.74193,16.59226,15.60278,15.15664,14.79282,1140,301,2,166,371612979717761024,GALAXY,0.09125264,330,52370,240
1237650369944092955,177.802796126545,-3.07901844485915,19.19329,17.19965,16.31283,15.88272,15.53908,1140,301,2,166,370439245787064320,GALAXY,0.09100226,329,52056,66
1237650369944092980,177.835505358544,-2.90313124264005,19.15928,17.44012,16.57552,16.13692,15.77016,1140,301,2,166,371611880206133248,GALAXY,0.0772256,330,52370,236
1237650369944158383,177.86136774026,-2.9406784986405,18.9806,17.37592,16.51295,16.08034,15.75788,1140,301,2,167,370439520664971264,GALAXY,0.09185187,329,52056,67
1237650369944158387,177.865759501017,-3.07325853596527,19.22589,17.32861,16.40538,15.99492,15.65146,1140,301,2,167,371597586554972160,GALAXY,0.09145325,330,52370,184
1237650369944158445,177.927192683567,-2.95258483615586,19.03931,17.73838,17.14919,16.83158,16.66272,1140,301,2,167,370427700914972672,GALAXY,0.07746759,329,52056,24
1237650369944158570,177.905243441985,-2.96536808907861,19.04458,17.76055,17.27294,17.10552,16.9631,1140,301,2,167,370429075304507392,GALAXY,0.02716143,329,52056,29
1237651211748769977,254.639587667754,61.8260446713846,19.18491,17.52052,16.9201,16.55216,16.29933,1336,301,2,30,395308818361247744,GALAXY,0.1291043,351,51695,429
1237651211748835385,254.910603581187,61.6836618090316,17.53438,17.52077,17.77567,17.98313,18.10156,1336,301,2,31,395310192750782464,STAR,-0.0002105465,351,51695,434
1237651211748835597,254.976310191257,61.62561974057,19.34179,18.09275,18.05839,18.08897,18.14799,1336,301,2,31,395322837134501888,STAR,-0.0006202162,351,51695,480
1237651211748835695,254.789682412738,61.712473792443,19.00091,17.87441,17.43495,17.14404,16.93832,1336,301,2,31,395309642994968576,GALAXY,0.06251995,351,51695,432
1237651211748901093,255.000869623373,61.5550172693895,18.57833,17.59423,17.25779,16.94623,16.8233,1336,301,2,32,395321187867060224,GALAXY,0.06730967,351,51695,474
1237651211748966582,254.851784235756,61.4167509285077,19.06933,18.1491,17.73437,17.26347,17.15665,1336,301,2,33,395267311797299200,GALAXY,0.0746763,351,51695,278
1237651211749032146,255.029652783841,61.2873107746732,17.55707,16.25133,15.57725,15.20731,14.88706,1336,301,2,34,395255492047300608,GALAXY,0.0275188,351,51695,235
1237651211749097750,255.192053062705,61.099695633935,18.66336,17.35355,16.63729,16.25335,15.98942,1336,301,2,35,395253567901952000,GALAXY,0.1034337,351,51695,228
1237651211749097780,255.157528443478,61.0742712953939,19.57942,18.33572,17.66235,17.29075,17.09309,1336,301,2,35,395253018146138112,GALAXY,0.1023957,351,51695,226
1237651211749163254,255.29191599704,61.0134768635389,19.59142,18.38321,17.63831,17.23992,16.98355,1336,301,2,36,395252743268231168,GALAXY,0.1497233,351,51695,225
1237651211749163278,255.364557322577,60.9927776836737,19.15404,17.6884,16.98917,16.58005,16.30306,1336,301,2,36,395254117657765888,GALAXY,0.0652344,351,51695,230
1237651211749163350,255.534421140393,60.9635544485739,18.26937,16.28298,15.37352,14.95022,14.61932,1336,301,2,36,395240923518232576,GALAXY,0.0657118,351,51695,182
1237651211749228635,255.576935089429,60.8510313287794,18.44123,17.24523,17.05721,16.98796,16.97354,1336,301,2,37,395248070343813120,STAR,-0.00023685,351,51695,208
1237651211749228686,255.5059924515,60.7961776762292,17.75608,17.23855,17.00955,16.64151,16.90561,1336,301,2,37,395250544244975616,GALAXY,0.125612,351,51695,217
1237651211749294314,255.610555072442,60.7228699757381,17.35896,16.32872,15.85524,15.61302,15.39453,1336,301,2,38,395249719611254784,GALAXY,0.02839233,351,51695,214
1237651211749359640,255.435851438427,60.5501999972701,18.59741,18.60317,18.63115,18.35512,18.2951,1336,301,2,39,395249994489161728,QSO,1.821714,351,51695,215
1237651211749359686,255.737223198083,60.5628330705754,19.34773,17.94901,17.25369,16.81679,16.56923,1336,301,2,39,397532855640549376,GALAXY,0.104424,353,51703,328
1237651211749359753,255.552506946407,60.4774928364605,19.0955,18.13513,17.77731,17.60734,17.51791,1336,301,2,39,395246146198464512,STAR,-0.0004870519,351,51695,201
1237651211749359845,255.516035943937,60.5498429434232,18.69838,16.77192,16.19661,15.874,15.67367,1336,301,2,39,395248345221720064,GALAXY,0.06936625,351,51695,209
1237651211749359926,255.482740040214,60.4961854948875,19.35846,18.06415,17.49661,17.0788,16.83763,1336,301,2,39,395247520587999232,GALAXY,0.06896896,351,51695,206
1237651211749359981,255.692053947225,60.4719148183598,19.3445,18.1874,17.6066,17.21159,17.02376,1336,301,2,39,395249169855440896,QSO,0.06884944,351,51695,212
1237651211749425195,255.805474938498,60.4359921907037,19.20735,17.36417,16.43411,15.99875,15.67713,1336,301,2,40,397546599535896576,GALAXY,0.08523037,353,51703,378
1237651211749425201,255.848357577342,60.444857513719,18.53465,16.85489,15.99488,15.54545,15.22808,1336,301,2,40,395228004256606208,GALAXY,0.0857797,351,51695,135
1237651211749425272,255.982229518802,60.4075983676102,19.49036,17.54317,16.64461,16.22242,15.88921,1336,301,2,40,395227454500792320,GALAXY,0.06552298,351,51695,133
1237651211749425315,255.81393393436,60.3377487278556,16.56948,14.71932,13.77979,13.23206,12.81701,1336,301,2,40,395248620099627008,GALAXY,0.03049331,351,51695,210
1237651211749425405,255.912629464069,60.5072102986445,19.4119,17.97408,17.31762,16.92196,16.67008,1336,301,2,40,395228279134513152,GALAXY,0.08394714,351,51695,136
1237651211749425460,255.895635030463,60.450187114972,19.59518,17.60766,16.66774,16.23777,15.918,1336,301,2,40,395224430843815936,GALAXY,0.08443163,351,51695,122
1237651211749425465,255.780039384576,60.4269129985083,19.56707,17.33799,16.24607,15.71417,15.31998,1336,301,2,40,395247245710092288,GALAXY,0.0832296,351,51695,205
1237651211749490830,255.796150571155,60.1755481301804,17.9134,16.74094,16.22953,15.88338,15.70012,1336,301,2,41,395247795465906176,GALAXY,0.05952106,351,51695,207
1237651211749490928,255.956102601455,60.3016699973188,19.09553,18.43085,18.00485,17.99353,18.97774,1336,301,2,41,397544675390547968,GALAXY,0.01724364,353,51703,371
1237651211749556774,256.002455781313,60.0658902356822,18.74318,17.55268,17.30742,17.19356,17.10151,1336,301,2,42,397543575878920192,GALAXY,0.03126672,353,51703,367
1237651211749621973,256.087294929413,59.9968689588778,19.42041,17.70802,16.78915,16.34405,15.97427,1336,301,2,43,397546049780082688,GALAXY,0.09561118,353,51703,376
1237651211749622056,256.053484663009,59.9479915026214,18.69792,17.77903,17.54279,17.41227,17.3429,1336,301,2,43,397560068553336832,GALAXY,0.0306626,353,51703,427
1237651211749622082,256.210028674727,59.9464595671378,18.59608,16.82773,15.93899,15.47312,15.10745,1336,301,2,43,397574087326590976,GALAXY,0.06443157,353,51703,478
1237651211749687334,256.003247241709,59.8487423495928,18.63001,17.66748,17.37137,17.01557,17.05233,1336,301,2,44,397560618309150720,GALAXY,0.09678245,353,51703,429
1237651211749687551,256.082402188602,59.7763693200391,19.20024,18.25384,17.69089,17.27208,17.108,1336,301,2,44,397558419285895168,GALAXY,0.1438106,353,51703,421
1237651211749687585,256.199884549518,59.7861576577117,18.46978,17.0045,16.32283,15.94153,15.64641,1336,301,2,44,397569689280079872,GALAXY,0.06601275,353,51703,462
1237651211749752843,256.143673207814,59.7160206470196,19.47032,18.79719,18.47367,18.25035,18.07566,1336,301,2,45,397559793675429888,STAR,-0.0001280534,353,51703,426
